,Author,Quotes,Contain,Political Orientation
153,Paul Krugman,"In 1953 Time magazine, declaring that the real news of the nation’s political future and its economic direction lies in people who seldom see a reporter, sent one of its contributing editors, Alvin Josephy, on a national tour. His mission was to get a sense of America. The portrait he painted bore little resemblance to the America of 1929. Where the America of the twenties had been a land of extremes, of vast wealth for a few but hard times for many, America in the fifties was all of a piece. Even in the smallest towns and most isolated areas, the Time report began, the U.S. is wearing a very prosperous, middle-class suit of clothes…. People are not growing wealthy, but more of them than ever before are getting along. And where the America of the twenties had been a land of political polarization, of sharp divides between the dominant right and the embattled left, America in the fifties was a place of political compromise: Republicans and Democrats have a surprising sameness of outlook and political thinking. Unions had become staid establishment institutions. Farmers cheerfully told the man from Time that if farm subsidies were socialism, then they were socialists.1",no,Progressive
154,Paul Krugman,The habit of disguising ideology as expertise has created a deficit of legitimacy.,no,Progressive
155,Paul Krugman,I joked back in the summer of 2011 that what we really need right now is a fake threat of alien invasion that leads to massive spending on anti-alien defense,no,Progressive
156,Paul Krugman,"Moreover, the reasons for proposing such tax cuts are often verbally transformed from those of the advocates",no,Progressive
157,Paul Krugman,Businesspeople are not used to thinking about closed systems;economists are.,no,Progressive
158,Paul Krugman,"The next time you hear businesspeople propounding their views about the economy, ask yourself. Have they taken the time to study this subject? Have they read what the experts write?If not, never mind how successful they have been in business. Ignore them, because they probably have no idea what they are talking about.",no,Progressive
200,Paul Krugman,"Incentives aren't the only thing that matter for economic growth. Opportunity is also crucial, and extreme inequality deprives many people of the opportunity to fulfill their potential, and government programs that reduce inequality can make the nation as a whole richer by reducing that waste.",no,Progressive
201,Paul Krugman,"As we know, integrationists saw EMU as a decisive step toward European unification, while different national leaders had different, but in each case political, reasons for supporting it. In contrast, most ‘neo-liberal’, or simply old-fashioned liberal, economists – from Milton Friedman to Martin Feldstein, from Kenneth Rogoff to Paul Krugman and the majority of German economists – opposed the idea of a centralized monetary policy for structurally diverse economies. After the introduction of the common currency, and even before the debt crisis of the euro zone, most competent economists continued to remain sceptical about the long-term success of the project – for good reasons.",no,Progressive
202,Paul Krugman,"It seems no one is guaranteed a job anywhere anymore. These are troubled times for workers. The creeping sense that no one’s job is safe, even as the companies they work for are thriving, means the spread of fear, apprehension, and confusion. One sign of this growing unease: An American headhunting firm reported that more than half of callers making inquiries about jobs were still employed",no,Progressive
203,Paul Krugman,"Liberal critics, like the New York Times columnist Paul Krugman, a Nobel Prize–winning economist, worried that the country was in danger of being transformed from a democracy into a plutocracy, or worse, an oligarchy like Russia, where a handful of extraordinarily powerful businessmen bent the government into catering to them at the expense of everyone else. We are on the road not just to a highly unequal society, but to a society of an oligarchy. A society of inherited wealth, Krugman warned. When you have a few people who are so wealthy that they can effectively buy the political system, the political system is going to tend to serve their interests.",no,Progressive
