created_at,handle,mined_at,retweet_count,text,tweet_id
Sat Jan 12 17:05:43 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148294,15,#NoamChomsky on Moral Relativism and Michel Foucault https://t.co/FV7ItgPI2g,1084134341423362049
Sat Jan 12 17:05:02 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148304,11,#NoamChomsky on Worker Ownership and Markets https://t.co/gEkvN5VRW1,1084134169746247680
Sat Jan 12 17:02:31 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148308,89,"The dominant propaganda systems have appropriated the term ""globalization"" to refer to the specific version of inte… https://t.co/KewrQ2aDNe",1084133536326651904
Sat Jan 12 17:01:48 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148312,158,"Globalization is the result of powerful governments, especially that of the United States, pushing trade deals and… https://t.co/Gv15ZKXGeb",1084133353996066817
Fri Jan 11 15:07:42 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148316,12,#NoamChomsky vs. #WilliamBuckley - Disinterested Relations https://t.co/iXUdDQh1Il,1083742251178708993
Fri Jan 11 15:07:00 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148326,15,#NoamChomsky on the #BernieSanders Campaign https://t.co/Nr1UChGGqk,1083742077911994369
Fri Jan 11 15:04:56 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148330,21,#NoamChomsky - Normal Imperial Practice https://t.co/tHT1sZGjOW,1083741555830280194
Fri Jan 11 15:04:14 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148333,9,#NoamChomsky - Startup Culture https://t.co/raIswIJodz,1083741381053550599
Fri Jan 11 15:03:37 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148337,13,#NoamChomsky - Predatory #Capitalism https://t.co/JhOrYd41Ko,1083741224815812608
Fri Jan 11 15:02:50 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148340,10,#NoamChomsky - The Spanish Revolution https://t.co/HK8TmiUp6t,1083741027016552449
Thu Jan 10 18:12:39 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148344,9,"#NoamChomsky - Values, Abortion and Preserving Life https://t.co/uD6x8q1DsO",1083426410390343681
Thu Jan 10 18:11:33 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148347,9,Noam #Chomsky - The Institutional Framework https://t.co/lPCHM72mzl,1083426131968184322
Thu Jan 10 18:10:48 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148350,19,"#NoamChomsky - New Atheists, #Islamophobia and the War on Terror https://t.co/dpm2wkWCsv",1083425943149002752
Thu Jan 10 18:09:41 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148354,6,#noamchomsky: the #internet https://t.co/oYl0JnlHGk,1083425663825203200
Thu Jan 10 18:08:21 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148364,8,#NoamChomsky - Criticizing the U.S https://t.co/1tes1HKgHV,1083425327538466818
Thu Jan 10 17:19:16 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148369,101,Donald Trump and Sean Spicer do one thing after another to keep the media attention focused on them. And it works.… https://t.co/FAQlhC9o9d,1083412975598350336
Wed Jan 09 13:16:10 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148372,30,#NoamChomsky - The Atrocities in Cambodia and East Timor https://t.co/RDdmmDTuOZ,1082989406364028929
Wed Jan 09 13:15:21 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148376,8,#NoamChomsky - Workers' Control https://t.co/OzfHbiwmrC,1082989202969686016
Wed Jan 09 13:14:10 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148379,21,#NoamChomsky - Our Terrorism vs. Their #Terrorism https://t.co/klivhWkXli,1082988905027252229
Wed Jan 09 13:13:21 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148382,10,#NoamChomsky - #Israel's Expansion and the Non-Proliferation Treaty https://t.co/8vDZeObAdQ,1082988700185911296
Wed Jan 09 13:12:34 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148386,23,#NoamChomsky - Surveillance and Power https://t.co/aZgfSMfCpi,1082988503032573952
Tue Jan 08 20:26:20 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148389,548,"Technology is usually fairly neutral. It’s like a hammer, which can be used to build a house or to destroy someone’… https://t.co/aDgdaIUxtp",1082735273853837312
Tue Jan 08 14:09:38 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148393,110,@noamchomskyT #NoamChomsky https://t.co/5SV9VsXZhY,1082640475276873728
Tue Jan 08 14:06:54 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148396,19,#NoamChomsky - Sources of Information https://t.co/PdLxzisW69,1082639788983885826
Tue Jan 08 14:05:58 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148399,7,Noam Chomsky - Two Choices https://t.co/OUbIAi4oeQ,1082639553406603266
Tue Jan 08 14:05:14 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148403,7,Noam Chomsky - Objectivity https://t.co/3pAgwAGDpB,1082639368089686016
Tue Jan 08 13:53:28 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148406,63,An effective regulatory system today would be one guided by a few basic premises that can be applied flexibly but a… https://t.co/pIHSGM2bgP,1082636405199777792
Wed Jan 02 16:43:10 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148416,8,"join us &lt;3
#NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI https://t.co/DNKlL1doxD",1080504787119026176
Wed Jan 02 16:34:55 +0000 2019,Noam Chomsky,2019-05-04 22:38:32.148420,845,"It is only in folk tales, children's stories, and the journals of intellectual opinion that power is used wisely an… https://t.co/0m0CUhVSta",1080502708275171328
Fri Dec 28 14:23:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148423,85,"If you go back a century in Europe, all over the place people were speaking different languages. There were dozens… https://t.co/t7SGFqMrOt",1078657781220237313
Fri Dec 28 14:23:21 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148427,59,"The most striking aspect of linguistic competence is what we may call the 'creativity of language,' that is, the sp… https://t.co/c9JAtY0JBL",1078657661481222144
Fri Dec 28 14:23:01 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148431,30,"""Through much of its history, the US did not have high inequality as compared with Europe. Less so, in fact. That b… https://t.co/GStZVW2AFP",1078657576177463297
Sun Dec 16 13:51:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148434,774,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/O9yXT4qM4b,1074301048322428928
Wed Dec 12 17:49:56 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148437,234,"Noam Chomsky - ""The Iranian Threat"" Who Is the Gravest Danger to World Peace? https://t.co/FHsDTrZIBi",1072911444113612800
Wed Dec 12 17:49:20 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148441,84,Former Federal Judge: Trump Is Packing the Courts with Unqualified Conservative Extremists https://t.co/mEmDZB0w9i,1072911290526523392
Wed Dec 12 15:54:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148444,42,Syria is descending into suicide. It's a horror story and getting worse and worse. There's no bright spot on the ho… https://t.co/sCGB0jYW4S,1072882366476095493
Wed Dec 12 15:53:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148448,33,The good news from the U.S. military survey of focus groups is that Iraqis do accept the Nuremberg principles. They… https://t.co/a8M1DOsQ59,1072882124041216002
Wed Dec 12 15:53:07 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148451,227,"The murder of Lumumba, in which the U.S. was involved, in the Congo destroyed Africa's major hope for development.… https://t.co/qppEQhRY0Q",1072882045376962560
Wed Dec 12 15:45:51 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148584,93,#NoamChomsky: Members of Migrant Caravan Are Fleeing from Misery &amp; Horrors Created by the U.S. https://t.co/sQgqOcqTdD,1072880214886236163
Wed Dec 05 20:46:23 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148587,194,#NoamChomsky: The Future of Organized Human Life Is At Risk Thanks to GOP’s Climate Change Denial https://t.co/kBWrFT4C0E,1070419133249015808
Wed Dec 05 20:45:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148598,179,#NoamChomsky: Moral Depravity Defines US Politics https://t.co/rHuDqGzKnQ,1070418886753955843
Wed Dec 05 20:43:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148601,16,#NoamChomsky in conversation with Jonathan Freedland *2 https://t.co/V24UP3IDoQ,1070418491042381825
Wed Dec 05 20:27:20 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148604,19,#NoamChomsky in conversation with Jonathan Freedland https://t.co/2Ly3IB1DzA,1070414339268595717
Wed Dec 05 20:25:43 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148607,1697,"Nobody is going to pour truth into your brain. It's something you have to find out for yourself.
Noam Chomsky",1070413931942952960
Tue Dec 04 00:09:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148609,33,#NoamChomsky: #Internationalism or #Extinction https://t.co/5zDl1gwWA6,1069745458896080898
Thu Nov 29 13:04:04 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148612,102,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/2sUNqQMCIo,1068128459149508608
Thu Nov 29 13:03:30 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148614,88,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/Z9u3BCrVIx,1068128315918176256
Thu Nov 29 13:02:13 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148617,31,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/7DjQ0mpVZu,1068127995305619459
Thu Nov 29 13:01:22 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148619,144,"Bailouts, stimulus packages, debt piled upon debt—where will it all end? How did we get into a situation where ther… https://t.co/nqTuDloALT",1068127780787929089
Wed Nov 28 20:24:06 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148621,126,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/PNoWHIDE6f,1067876809755303942
Wed Nov 28 19:23:09 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148624,108,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/6AotVJP2X4,1067861474020917248
Wed Nov 28 18:21:05 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148626,91,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/CCkA63Wkps,1067845851249287168
Wed Nov 28 17:09:14 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148629,212,Money is a new form of slavery and is only distinguishable from the old slavery simply by the fact that it is imper… https://t.co/c8vRnAAAnt,1067827770368110597
Wed Nov 28 17:07:46 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148637,64,"Efforts can succeed over time, and not trying ensures that the worst will happen.
#NoamChomsky

#quotes",1067827402112417792
Mon Nov 26 14:30:46 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148640,19,#NoamChomsky vs. #WilliamBuckley - Disinterested Relations https://t.co/iXUdDQh1Il,1067063116104679424
Mon Nov 26 14:17:01 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148642,8,"But on the other hand, in discussion and debate concerning social issues or American foreign policy, Vietnam or the… https://t.co/Fqk9TpJTDh",1067059653668995072
Mon Nov 26 13:53:44 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148645,49,#NoamChomsky -The History of Neo-Liberalism https://t.co/Mq90vkQIzi,1067053793945313280
Mon Nov 26 13:50:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148647,164,RT @yanisvaroufakis: My candidacy in Germany for the European Parliament with Demokratie in Europa - DiEM25 EUROPEAN SPRING – Press Confere…,1067053067533787137
Sun Nov 25 15:06:00 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148650,15,#NoamChomsky on #Taxes https://t.co/gCmTl1hCZ7,1066709593831743488
Sun Nov 25 14:51:23 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148652,11,#NoamChomsky - The #Atrocities in #Cambodia and East Timor https://t.co/RDdmmDTuOZ,1066705916425314306
Sun Nov 25 14:47:38 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148655,6,#NoamChomsky - Criticizing the #US https://t.co/1tes1HKgHV,1066704972761444354
Sun Nov 25 14:46:43 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148657,22,"#NoamChomsky - #New_Atheists, #Islamophobia and the #War on #Terror https://t.co/dpm2wkWCsv",1066704740082491393
Sun Nov 25 14:38:38 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148660,7,#noamchomsky: the #internet https://t.co/oYl0JnlHGk,1066702709221457923
Sun Nov 25 14:37:38 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148662,2,#NoamChomsky - The Institutional #Framework https://t.co/lPCHM72mzl,1066702455684112385
Sun Nov 25 14:35:50 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148665,7,"#NoamChomsky - Values, Abortion and Preserving Life https://t.co/uD6x8q1DsO",1066702003638857728
Sun Nov 25 14:35:05 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.148667,9,#Religion Vs #Politics by #NoamChomsky https://t.co/ygXN42WeX7,1066701813041295366
Mon Nov 19 13:52:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486083,407,#Concentration of #wealth yields concentration of political #power. And concentration of political power gives rise… https://t.co/eSGVZz6XLO,1064516754565734400
Mon Nov 19 13:51:19 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486105,14,"In #Egypt the #neoliberal programs have meant statistical growth, like right before the #Arab_Spring, Egypt was a k… https://t.co/HoluNJEskJ",1064516471949312006
Mon Nov 19 13:50:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486110,79,"#Concentration of ownership in the media is high and increasing. Furthermore, those who occupy managerial positions… https://t.co/0jMf3k1H77",1064516249479258112
Sun Nov 11 16:26:51 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486114,25,"peak #oil, #energy, #growth &amp; the #future https://t.co/cl0qAg1Qv8",1061656509266960384
Sun Nov 11 16:25:23 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486118,22,#NoamChomsky - The Herd of Independent Minds https://t.co/fz9z9hAvL3,1061656142298996740
Sun Nov 11 16:24:16 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486121,13,"#NoamChomsky on Enlightenment, Classical Liberalism, Anarchism https://t.co/WFGjf8YREj",1061655861590921216
Sun Nov 11 16:23:28 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486125,10,#NoamChomsky on French Intellectual Culture &amp; Post-Modernism https://t.co/R2Udza8SIC,1061655661329694720
Sun Nov 11 16:22:36 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486128,28,#NoamChomsky on Disconnect of Left Intellectuals from Working People (1_8) https://t.co/UT3EkC5Ltl,1061655440826793984
Sat Nov 10 15:49:11 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486131,67,"The Collapse of The American Dream Explained in Animation 
https://t.co/GVkLWyh6ob",1061284643738148866
Sat Nov 10 15:33:31 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486135,192,"[the general population dosen't know whats happening and it doesn't even know that it doesn't know ] #NoamChomsky 
https://t.co/FMcOZ9eK0G",1061280701310492672
Sat Nov 10 15:17:39 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486139,16,"Noam Chomsky + on #EdwardSnowden
#NoamChomsky https://t.co/J8TfVtezeI",1061276708584726536
Sat Nov 10 15:15:15 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486143,10,#NWO - #NoamChomsky - On the #Ideology of the #New_World_Order https://t.co/3WNMIgaDKR,1061276104571453440
Sat Nov 10 15:13:40 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486146,17,#NoamChomsky How to Fight #Terrorism and #Islamic State ( #ISIS) https://t.co/diN6Xry51a,1061275706980790273
Sat Nov 10 12:43:33 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486150,185,#NoamChomsky on Pittsburgh Attack: Revival of Hate Is Encouraged by Trump’s Rhetoric https://t.co/EgS6Z5tywO,1061237925902536704
Sat Oct 27 14:18:07 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486153,294,"Mind Control - Weapon of Mass Persuasion 

Predictive Programming 

Engineered Consent 

Those who manipulate the u… https://t.co/M7XbAluIn4",1056188295980441600
Sat Oct 27 14:07:37 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486157,16,#NoamChomsky - #Postmodernism https://t.co/FQFWykQyQn,1056185655288627201
Sat Oct 27 13:47:35 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486160,30,#NoamChomsky - On the Internet and 'Manufacturing Consent' (Interview) Ideas at the House https://t.co/QfTKsgO0RL,1056180611440885761
Sat Oct 27 01:51:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486164,50,#NoamChomsky - The History of Corporations https://t.co/dJGuBLSvLk,1056000380792963072
Sat Oct 27 01:50:24 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486167,54,What does it mean to be a learned or educated person - #NoamChomsky? https://t.co/gizb0jIBSC,1056000128337788928
Sat Oct 27 01:47:28 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486171,25,"#NoamChomsky- Concentration of wealth &amp; the Vile Maxim
-
#chomsky https://t.co/6B3TCCXH0A",1055999389540536320
Fri Oct 26 17:57:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486175,255,#noamchomsky #quotes #noamchomskyquotes https://t.co/4Mn9H1DJu4,1055881100780814336
Thu Oct 25 21:06:54 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486179,414,#noamchomskyquote #NoamChomsky https://t.co/fU9xkgQsQ3,1055566393561808897
Wed Oct 24 12:59:35 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486183,150,@noamchomskyT #noamchomskyquote #NoamChomsky https://t.co/IjC8XtZUxg,1055081369230028800
Tue Oct 23 13:02:57 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486186,5,#NoamChomsky's followers around #theworld #► https://t.co/vWHsxy5UYI,1054719827582111744
Tue Oct 23 12:57:26 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486190,55,@noamchomskyT @democracynow @FreeWilllT @DiEM_25 @yanisvaroufakis https://t.co/f0okkyI985,1054718440584425473
Tue Oct 23 12:54:47 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486194,324,I'm opposed to economic fascism. I think that until major institutions of society are under the popular control of… https://t.co/1H8GFpQRYr,1054717772364701702
Tue Oct 23 12:44:04 +0000 2018,Noam Chomsky,2019-05-04 22:38:32.486197,56,"@noamchomskyT 's followers around #theworld #► https://t.co/vWHsxy5UYI

#noamchomsky #chomskyquote #quotes https://t.co/andcl7c9dt",1054715076417085442
